20021|0002010020|MU4|A|4.0|MANAJEMEN PEMERINTAHAN|1028|3.0|6510100100017
20021|0002010020|MU1|B|3.0|TEORI PEMBANGUNAN DALAM PEMERINTAHAN|1022|3.0|6510100100017
20021|0002010020|MU7|B|3.0|TEORI POLTIK|1031|3.0|6510100100017
20021|0002010021|MU1|B|3.0|TEORI PEMBANGUNAN DALAM PEMERINTAHAN|1022|3.0|6510100100018
20021|0002010021|MU2|A|4.0|KONSTITUSI DAN KELEMBAGAAN NEGARA|1026|3.0|6510100100018
20021|0002010021|MU4|A|4.0|MANAJEMEN PEMERINTAHAN|1028|3.0|6510100100018
20021|0002010021|MU7|B|3.0|TEORI POLTIK|1031|3.0|6510100100018
20021|0002010021|MU8|B|3.0|METODOLOGI PENELITIAN|1032|3.0|6510100100018
20021|0002010021|MU9|C|2.0|KEBIJAKAN PUBLIK|1033|3.0|6510100100018
20021|0002010023|MU4|A|4.0|MANAJEMEN PEMERINTAHAN|1028|3.0|6510100100020
20021|0002010023|MU9|B|3.0|KEBIJAKAN PUBLIK|1033|3.0|6510100100020
20021|0002010023|TS|T|0.0|TESIS|1035|6.0|6510100100020
20021|0002010023|MU2|A|4.0|KONSTITUSI DAN KELEMBAGAAN NEGARA|1026|3.0|6510100100020
20021|0002010023|MU1|B|3.0|TEORI PEMBANGUNAN DALAM PEMERINTAHAN|1022|3.0|6510100100020
20021|0002010023|MU8|A|4.0|METODOLOGI PENELITIAN|1032|3.0|6510100100020
20021|0002010023|MU7|A|4.0|TEORI POLTIK|1031|3.0|6510100100020
20021|0002010024|MU1|B|3.0|TEORI PEMBANGUNAN DALAM PEMERINTAHAN|1022|3.0|6510100100021
20021|0002010024|MU2|A|4.0|KONSTITUSI DAN KELEMBAGAAN NEGARA|1026|3.0|6510100100021
20021|0002010024|MU4|A|4.0|MANAJEMEN PEMERINTAHAN|1028|3.0|6510100100021
20021|0002010024|MU7|A|4.0|TEORI POLTIK|1031|3.0|6510100100021
20021|0002010024|MU8|B|3.0|METODOLOGI PENELITIAN|1032|3.0|6510100100021
20021|0002010024|MU9|C|2.0|KEBIJAKAN PUBLIK|1033|3.0|6510100100021
20021|0002010025|MU4|A|4.0|MANAJEMEN PEMERINTAHAN|1028|3.0|6510100100022
20021|0002010025|TS|T|0.0|TESIS|1035|6.0|6510100100022
20021|0002010025|MU9|B|3.0|KEBIJAKAN PUBLIK|1033|3.0|6510100100022
20021|0002010025|MU7|B|3.0|TEORI POLTIK|1031|3.0|6510100100022
20021|0002010025|MU2|A|4.0|KONSTITUSI DAN KELEMBAGAAN NEGARA|1026|3.0|6510100100022
20021|0002010025|MU1|B|3.0|TEORI PEMBANGUNAN DALAM PEMERINTAHAN|1022|3.0|6510100100022
20021|0002010025|MU8|B|3.0|METODOLOGI PENELITIAN|1032|3.0|6510100100022
20021|0002010026|MU1|A|4.0|TEORI PEMBANGUNAN DALAM PEMERINTAHAN|1022|3.0|6510100100023
20021|0002010026|MU2|A|4.0|KONSTITUSI DAN KELEMBAGAAN NEGARA|1026|3.0|6510100100023
20021|0002010026|MU4|A|4.0|MANAJEMEN PEMERINTAHAN|1028|3.0|6510100100023
20021|0002010026|MU7|B|3.0|TEORI POLTIK|1031|3.0|6510100100023
20021|0002010026|MU8|B|3.0|METODOLOGI PENELITIAN|1032|3.0|6510100100023
20021|0002010026|MU9|B|3.0|KEBIJAKAN PUBLIK|1033|3.0|6510100100023
20021|0002010027|MU8|B|3.0|METODOLOGI PENELITIAN|1032|3.0|6510100100024
20021|0002010027|MU9|B|3.0|KEBIJAKAN PUBLIK|1033|3.0|6510100100024
20021|0002010027|TS|T|0.0|TESIS|1035|6.0|6510100100024
20021|0002010027|MU4|A|4.0|MANAJEMEN PEMERINTAHAN|1028|3.0|6510100100024
20021|0002010027|MU1|A|4.0|TEORI PEMBANGUNAN DALAM PEMERINTAHAN|1022|3.0|6510100100024
20021|0002010027|MU2|A|4.0|KONSTITUSI DAN KELEMBAGAAN NEGARA|1026|3.0|6510100100024
20021|0002010027|MU7|B|3.0|TEORI POLTIK|1031|3.0|6510100100024
20021|0002010028|MU2|A|4.0|KONSTITUSI DAN KELEMBAGAAN NEGARA|1026|3.0|6510100100025
20021|0002010028|MU4|A|4.0|MANAJEMEN PEMERINTAHAN|1028|3.0|6510100100025
20021|0002010028|MU7|B|3.0|TEORI POLTIK|1031|3.0|6510100100025
20021|0002010028|MU8|B|3.0|METODOLOGI PENELITIAN|1032|3.0|6510100100025
20021|0002010028|MU9|C|2.0|KEBIJAKAN PUBLIK|1033|3.0|6510100100025
20021|0002010028|MU1|C|2.0|TEORI PEMBANGUNAN DALAM PEMERINTAHAN|1022|3.0|6510100100025
20021|0002010029|MU4|A|4.0|MANAJEMEN PEMERINTAHAN|1028|3.0|6510100100026
20021|0002010029|TS|T|0.0|TESIS|1035|6.0|6510100100026
20021|0002010029|MU9|B|3.0|KEBIJAKAN PUBLIK|1033|3.0|6510100100026
20021|0002010029|MU7|B|3.0|TEORI POLTIK|1031|3.0|6510100100026
20021|0002010029|MU2|A|4.0|KONSTITUSI DAN KELEMBAGAAN NEGARA|1026|3.0|6510100100026
20021|0002010029|MU1|A|4.0|TEORI PEMBANGUNAN DALAM PEMERINTAHAN|1022|3.0|6510100100026
20021|0002010029|MU8|A|4.0|METODOLOGI PENELITIAN|1032|3.0|6510100100026
20021|0002010030|MU1|B|3.0|TEORI PEMBANGUNAN DALAM PEMERINTAHAN|1022|3.0|6510100100027
20021|0002010030|MU2|B|3.0|KONSTITUSI DAN KELEMBAGAAN NEGARA|1026|3.0|6510100100027
20021|0002010030|MU4|B|3.0|MANAJEMEN PEMERINTAHAN|1028|3.0|6510100100027
20021|0002010030|MU7|A|4.0|TEORI POLTIK|1031|3.0|6510100100027
20021|0002010030|MU8|B|3.0|METODOLOGI PENELITIAN|1032|3.0|6510100100027
20021|0002010030|MU9|B|3.0|KEBIJAKAN PUBLIK|1033|3.0|6510100100027
20021|0002010032|MU8|A|4.0|METODOLOGI PENELITIAN|1032|3.0|6510100100028
20021|0002010032|MU7|B|3.0|TEORI POLTIK|1031|3.0|6510100100028
20021|0002010032|TS|T|0.0|TESIS|1035|6.0|6510100100028
20021|0002010032|MU4|A|4.0|MANAJEMEN PEMERINTAHAN|1028|3.0|6510100100028
20021|0002010032|MU2|A|4.0|KONSTITUSI DAN KELEMBAGAAN NEGARA|1026|3.0|6510100100028
20021|0002010032|MU1|B|3.0|TEORI PEMBANGUNAN DALAM PEMERINTAHAN|1022|3.0|6510100100028
20021|0002010032|MU9|A|4.0|KEBIJAKAN PUBLIK|1033|3.0|6510100100028
20021|0002010033|MU7|B|3.0|TEORI POLTIK|1031|3.0|6510100100029
20021|0002010033|MU8|A|4.0|METODOLOGI PENELITIAN|1032|3.0|6510100100029
20021|0002010033|MU4|A|4.0|MANAJEMEN PEMERINTAHAN|1028|3.0|6510100100029
20021|0002010033|MU2|A|4.0|KONSTITUSI DAN KELEMBAGAAN NEGARA|1026|3.0|6510100100029
20021|0002010033|MU1|A|4.0|TEORI PEMBANGUNAN DALAM PEMERINTAHAN|1022|3.0|6510100100029
20021|0002010033|MU9|A|4.0|KEBIJAKAN PUBLIK|1033|3.0|6510100100029
20021|0002010034|MU7|B|3.0|TEORI POLTIK|1031|3.0|6510100100030
20021|0002010034|TS|T|0.0|TESIS|1035|6.0|6510100100030
20021|0002010036|MU2|A|4.0|KONSTITUSI DAN KELEMBAGAAN NEGARA|1026|3.0|6510100100032
20021|0002010036|TS|T|0.0|TESIS|1035|6.0|6510100100032
20021|0002010036|MU9|A|4.0|KEBIJAKAN PUBLIK|1033|3.0|6510100100032
20021|0002010036|MU8|B|3.0|METODOLOGI PENELITIAN|1032|3.0|6510100100032
20021|0002010036|MU4|A|4.0|MANAJEMEN PEMERINTAHAN|1028|3.0|6510100100032
20021|0002010036|MU1|A|4.0|TEORI PEMBANGUNAN DALAM PEMERINTAHAN|1022|3.0|6510100100032
20021|0002010036|MU7|B|3.0|TEORI POLTIK|1031|3.0|6510100100032
20021|0002010037|MU1|A|4.0|TEORI PEMBANGUNAN DALAM PEMERINTAHAN|1022|3.0|6510100100033
20021|0002010037|MU2|A|4.0|KONSTITUSI DAN KELEMBAGAAN NEGARA|1026|3.0|6510100100033
20021|0002010037|MU4|A|4.0|MANAJEMEN PEMERINTAHAN|1028|3.0|6510100100033
20021|0002010037|MU7|B|3.0|TEORI POLTIK|1031|3.0|6510100100033
20021|0002010037|MU8|B|3.0|METODOLOGI PENELITIAN|1032|3.0|6510100100033
20021|0002010037|MU9|B|3.0|KEBIJAKAN PUBLIK|1033|3.0|6510100100033
20021|0002010037|TS|T|0.0|TESIS|1035|6.0|6510100100033
20021|0002010038|MU1|B|3.0|TEORI PEMBANGUNAN DALAM PEMERINTAHAN|1022|3.0|6510100100034
20021|0002010038|MU9|A|4.0|KEBIJAKAN PUBLIK|1033|3.0|6510100100034
20021|0002010038|MU8|A|4.0|METODOLOGI PENELITIAN|1032|3.0|6510100100034
20021|0002010038|MU2|A|4.0|KONSTITUSI DAN KELEMBAGAAN NEGARA|1026|3.0|6510100100034
20021|0002010038|MU7|B|3.0|TEORI POLTIK|1031|3.0|6510100100034
20021|0002010038|MU4|A|4.0|MANAJEMEN PEMERINTAHAN|1028|3.0|6510100100034
20021|0002010039|MU1|B|3.0|TEORI PEMBANGUNAN DALAM PEMERINTAHAN|1022|3.0|6510100100035
20021|0002010039|MU2|A|4.0|KONSTITUSI DAN KELEMBAGAAN NEGARA|1026|3.0|6510100100035
20021|0002010039|MU4|A|4.0|MANAJEMEN PEMERINTAHAN|1028|3.0|6510100100035
20021|0002010039|MU7|B|3.0|TEORI POLTIK|1031|3.0|6510100100035
20021|0002010039|MU8|B|3.0|METODOLOGI PENELITIAN|1032|3.0|6510100100035
20021|0002010039|MU9|A|4.0|KEBIJAKAN PUBLIK|1033|3.0|6510100100035
20021|0002010039|TS|T|0.0|TESIS|1035|6.0|6510100100035
20021|0002010040|MU4|A|4.0|MANAJEMEN PEMERINTAHAN|1028|3.0|6510100100036
20021|0002010040|TS|T|0.0|TESIS|1035|6.0|6510100100036
20021|0002010040|MU9|B|3.0|KEBIJAKAN PUBLIK|1033|3.0|6510100100036
20021|0002010040|MU7|B|3.0|TEORI POLTIK|1031|3.0|6510100100036
20021|0002010040|MU2|A|4.0|KONSTITUSI DAN KELEMBAGAAN NEGARA|1026|3.0|6510100100036
20021|0002010040|MU1|B|3.0|TEORI PEMBANGUNAN DALAM PEMERINTAHAN|1022|3.0|6510100100036
20021|0002010040|MU8|A|4.0|METODOLOGI PENELITIAN|1032|3.0|6510100100036
20021|0002010042|MU1|A|4.0|TEORI PEMBANGUNAN DALAM PEMERINTAHAN|1022|3.0|6510100100037
20021|0002010042|MU2|A|4.0|KONSTITUSI DAN KELEMBAGAAN NEGARA|1026|3.0|6510100100037
20021|0002010042|MU4|A|4.0|MANAJEMEN PEMERINTAHAN|1028|3.0|6510100100037
20021|0002010042|MU7|B|3.0|TEORI POLTIK|1031|3.0|6510100100037
20021|0002010042|MU8|B|3.0|METODOLOGI PENELITIAN|1032|3.0|6510100100037
20021|0002010042|MU9|B|3.0|KEBIJAKAN PUBLIK|1033|3.0|6510100100037
20021|0002010042|TS|T|0.0|TESIS|1035|6.0|6510100100037
20021|0002010043|MU2|A|4.0|KONSTITUSI DAN KELEMBAGAAN NEGARA|1026|3.0|6510100100038
20021|0002010043|MU8|A|4.0|METODOLOGI PENELITIAN|1032|3.0|6510100100038
20021|0002010043|MU9|B|3.0|KEBIJAKAN PUBLIK|1033|3.0|6510100100038
20021|0002010043|MU1|B|3.0|TEORI PEMBANGUNAN DALAM PEMERINTAHAN|1022|3.0|6510100100038
20021|0002010043|MU4|A|4.0|MANAJEMEN PEMERINTAHAN|1028|3.0|6510100100038
20021|0002010043|MU7|B|3.0|TEORI POLTIK|1031|3.0|6510100100038
20021|0002010044|MU1|A|4.0|TEORI PEMBANGUNAN DALAM PEMERINTAHAN|1022|3.0|6510100100039
20021|0002010044|MU2|A|4.0|KONSTITUSI DAN KELEMBAGAAN NEGARA|1026|3.0|6510100100039
20021|0002010044|MU4|A|4.0|MANAJEMEN PEMERINTAHAN|1028|3.0|6510100100039
20021|0002010044|MU7|B|3.0|TEORI POLTIK|1031|3.0|6510100100039
20021|0002010044|MU8|A|4.0|METODOLOGI PENELITIAN|1032|3.0|6510100100039
20021|0002010044|MU9|A|4.0|KEBIJAKAN PUBLIK|1033|3.0|6510100100039
20021|0002010044|TS|T|0.0|TESIS|1035|6.0|6510100100039
20021|0002010045|MU4|A|4.0|MANAJEMEN PEMERINTAHAN|1028|3.0|6510100100040
20021|0002010045|TS|T|0.0|TESIS|1035|6.0|6510100100040
20021|0002010045|MU9|B|3.0|KEBIJAKAN PUBLIK|1033|3.0|6510100100040
20021|0002010045|MU7|B|3.0|TEORI POLTIK|1031|3.0|6510100100040
20021|0002010045|MU2|A|4.0|KONSTITUSI DAN KELEMBAGAAN NEGARA|1026|3.0|6510100100040
20021|0002010045|MU8|B|3.0|METODOLOGI PENELITIAN|1032|3.0|6510100100040
20021|0002010046|MU1|A|4.0|TEORI PEMBANGUNAN DALAM PEMERINTAHAN|1022|3.0|6510100100041
20021|0002010046|MU2|A|4.0|KONSTITUSI DAN KELEMBAGAAN NEGARA|1026|3.0|6510100100041
20021|0002010046|MU4|A|4.0|MANAJEMEN PEMERINTAHAN|1028|3.0|6510100100041
20021|0002010046|MU7|A|4.0|TEORI POLTIK|1031|3.0|6510100100041
20021|0002010046|MU8|B|3.0|METODOLOGI PENELITIAN|1032|3.0|6510100100041
20021|0002010046|MU9|B|3.0|KEBIJAKAN PUBLIK|1033|3.0|6510100100041
20021|0002010047|MU8|A|4.0|METODOLOGI PENELITIAN|1032|3.0|6510100100042
20021|0002010047|MU2|A|4.0|KONSTITUSI DAN KELEMBAGAAN NEGARA|1026|3.0|6510100100042
20021|0002010047|MU9|B|3.0|KEBIJAKAN PUBLIK|1033|3.0|6510100100042
20021|0002010047|MU4|A|4.0|MANAJEMEN PEMERINTAHAN|1028|3.0|6510100100042
20021|0002010047|MU1|B|3.0|TEORI PEMBANGUNAN DALAM PEMERINTAHAN|1022|3.0|6510100100042
20021|0002010047|MU7|B|3.0|TEORI POLTIK|1031|3.0|6510100100042
20021|0002010049|MU1|A|4.0|TEORI PEMBANGUNAN DALAM PEMERINTAHAN|1022|3.0|6510100100043
20021|0002010049|MU2|A|4.0|KONSTITUSI DAN KELEMBAGAAN NEGARA|1026|3.0|6510100100043
20021|0002010049|MU4|A|4.0|MANAJEMEN PEMERINTAHAN|1028|3.0|6510100100043
20021|0002010049|MU7|B|3.0|TEORI POLTIK|1031|3.0|6510100100043
20021|0002010049|MU8|A|4.0|METODOLOGI PENELITIAN|1032|3.0|6510100100043
20021|0002010049|MU9|B|3.0|KEBIJAKAN PUBLIK|1033|3.0|6510100100043
20021|0002010049|TS|T|0.0|TESIS|1035|6.0|6510100100043
20021|0002010050|MU4|A|4.0|MANAJEMEN PEMERINTAHAN|1028|3.0|6510100100044
20021|0002010050|TS|T|0.0|TESIS|1035|6.0|6510100100044
20021|0002010050|MU9|A|4.0|KEBIJAKAN PUBLIK|1033|3.0|6510100100044
20021|0002010050|MU7|B|3.0|TEORI POLTIK|1031|3.0|6510100100044
20021|0002010050|MU2|A|4.0|KONSTITUSI DAN KELEMBAGAAN NEGARA|1026|3.0|6510100100044
20021|0002010050|MU1|A|4.0|TEORI PEMBANGUNAN DALAM PEMERINTAHAN|1022|3.0|6510100100044
20021|0002010050|MU8|A|4.0|METODOLOGI PENELITIAN|1032|3.0|6510100100044
20021|0002010051|MU1|B|3.0|TEORI PEMBANGUNAN DALAM PEMERINTAHAN|1022|3.0|6510100100045
20021|0002010051|MU2|B|3.0|KONSTITUSI DAN KELEMBAGAAN NEGARA|1026|3.0|6510100100045
20021|0002010051|MU4|A|4.0|MANAJEMEN PEMERINTAHAN|1028|3.0|6510100100045
20021|0002010051|MU7|B|3.0|TEORI POLTIK|1031|3.0|6510100100045
20021|0002010051|MU8|B|3.0|METODOLOGI PENELITIAN|1032|3.0|6510100100045
20021|0002010051|MU9|A|4.0|KEBIJAKAN PUBLIK|1033|3.0|6510100100045
20021|0002010052|MU9|B|3.0|KEBIJAKAN PUBLIK|1033|3.0|6510100100046
20021|0002010052|MU4|A|4.0|MANAJEMEN PEMERINTAHAN|1028|3.0|6510100100046
20021|0002010052|TS|T|0.0|TESIS|1035|6.0|6510100100046
20021|0002010052|MU1|A|4.0|TEORI PEMBANGUNAN DALAM PEMERINTAHAN|1022|3.0|6510100100046
20021|0002010052|MU2|A|4.0|KONSTITUSI DAN KELEMBAGAAN NEGARA|1026|3.0|6510100100046
20021|0002010052|MU7|B|3.0|TEORI POLTIK|1031|3.0|6510100100046
20021|0002010052|MU8|B|3.0|METODOLOGI PENELITIAN|1032|3.0|6510100100046
20021|0002010054|MU1|B|3.0|TEORI PEMBANGUNAN DALAM PEMERINTAHAN|1022|3.0|6510100100047
20021|0002010054|MU2|A|4.0|KONSTITUSI DAN KELEMBAGAAN NEGARA|1026|3.0|6510100100047
20021|0002010054|MU4|A|4.0|MANAJEMEN PEMERINTAHAN|1028|3.0|6510100100047
20021|0002010054|MU7|B|3.0|TEORI POLTIK|1031|3.0|6510100100047
20021|0002010054|MU8|B|3.0|METODOLOGI PENELITIAN|1032|3.0|6510100100047
20021|0002010054|MU9|B|3.0|KEBIJAKAN PUBLIK|1033|3.0|6510100100047
20021|0002010054|TS|T|0.0|TESIS|1035|6.0|6510100100047
20021|0002010055|MU2|A|4.0|KONSTITUSI DAN KELEMBAGAAN NEGARA|1026|3.0|6510100100048
20021|0002010055|MU9|B|3.0|KEBIJAKAN PUBLIK|1033|3.0|6510100100048
20021|0002010055|MU8|B|3.0|METODOLOGI PENELITIAN|1032|3.0|6510100100048
20021|0002010055|MU4|A|4.0|MANAJEMEN PEMERINTAHAN|1028|3.0|6510100100048
20021|0002010055|MU1|B|3.0|TEORI PEMBANGUNAN DALAM PEMERINTAHAN|1022|3.0|6510100100048
20021|0002010055|MU7|A|4.0|TEORI POLTIK|1031|3.0|6510100100048
20021|0002010056|MU1|B|3.0|TEORI PEMBANGUNAN DALAM PEMERINTAHAN|1022|3.0|6510100100049
20021|0002010056|MU2|A|4.0|KONSTITUSI DAN KELEMBAGAAN NEGARA|1026|3.0|6510100100049
20021|0002010056|MU4|A|4.0|MANAJEMEN PEMERINTAHAN|1028|3.0|6510100100049
20021|0002010056|MU7|B|3.0|TEORI POLTIK|1031|3.0|6510100100049
20021|0002010056|MU8|B|3.0|METODOLOGI PENELITIAN|1032|3.0|6510100100049
20021|0002010056|MU9|C|2.0|KEBIJAKAN PUBLIK|1033|3.0|6510100100049
20021|0002010056|TS|T|0.0|TESIS|1035|6.0|6510100100049
20021|0002010057|MU1|A|4.0|TEORI PEMBANGUNAN DALAM PEMERINTAHAN|1022|3.0|6510100100050
20021|0002010057|MU8|A|4.0|METODOLOGI PENELITIAN|1032|3.0|6510100100050
20021|0002010057|MU9|A|4.0|KEBIJAKAN PUBLIK|1033|3.0|6510100100050
20021|0002010057|MU4|A|4.0|MANAJEMEN PEMERINTAHAN|1028|3.0|6510100100050
20021|0002010057|MU2|A|4.0|KONSTITUSI DAN KELEMBAGAAN NEGARA|1026|3.0|6510100100050
20021|0002010057|MU7|A|4.0|TEORI POLTIK|1031|3.0|6510100100050
20021|0002010058|MU1|B|3.0|TEORI PEMBANGUNAN DALAM PEMERINTAHAN|1022|3.0|6510100100051
20021|0002010058|MU2|A|4.0|KONSTITUSI DAN KELEMBAGAAN NEGARA|1026|3.0|6510100100051
20021|0002010058|MU4|A|4.0|MANAJEMEN PEMERINTAHAN|1028|3.0|6510100100051
20021|0002010058|MU7|A|4.0|TEORI POLTIK|1031|3.0|6510100100051
20021|0002010058|MU8|B|3.0|METODOLOGI PENELITIAN|1032|3.0|6510100100051
20021|0002010058|MU9|B|3.0|KEBIJAKAN PUBLIK|1033|3.0|6510100100051
20021|0002010059|MU4|A|4.0|MANAJEMEN PEMERINTAHAN|1028|3.0|6510100100052
20021|0002010059|MU9|B|3.0|KEBIJAKAN PUBLIK|1033|3.0|6510100100052
20021|0002010059|MU7|B|3.0|TEORI POLTIK|1031|3.0|6510100100052
20021|0002010059|MU2|A|4.0|KONSTITUSI DAN KELEMBAGAAN NEGARA|1026|3.0|6510100100052
20021|0002010059|MU1|B|3.0|TEORI PEMBANGUNAN DALAM PEMERINTAHAN|1022|3.0|6510100100052
20021|0002010059|MU8|B|3.0|METODOLOGI PENELITIAN|1032|3.0|6510100100052
20021|0002010060|MU1|C|2.0|TEORI PEMBANGUNAN DALAM PEMERINTAHAN|1022|3.0|6510100100053
20021|0002010060|MU2|A|4.0|KONSTITUSI DAN KELEMBAGAAN NEGARA|1026|3.0|6510100100053
20021|0002010060|MU4|A|4.0|MANAJEMEN PEMERINTAHAN|1028|3.0|6510100100053
20021|0002010060|MU7|B|3.0|TEORI POLTIK|1031|3.0|6510100100053
20021|0002010060|MU8|A|4.0|METODOLOGI PENELITIAN|1032|3.0|6510100100053
20021|0002010060|MU9|A|4.0|KEBIJAKAN PUBLIK|1033|3.0|6510100100053
20021|0002010061|MU4|A|4.0|MANAJEMEN PEMERINTAHAN|1028|3.0|6510100100054
20021|0002010061|MU9|B|3.0|KEBIJAKAN PUBLIK|1033|3.0|6510100100054
20021|0002010061|TS|T|0.0|TESIS|1035|6.0|6510100100054
20021|0002010061|MU2|A|4.0|KONSTITUSI DAN KELEMBAGAAN NEGARA|1026|3.0|6510100100054
20021|0002010061|MU1|A|4.0|TEORI PEMBANGUNAN DALAM PEMERINTAHAN|1022|3.0|6510100100054
20021|0002010061|MU7|A|4.0|TEORI POLTIK|1031|3.0|6510100100054
